[2026-06-23 16:11:43] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 98ms
[2026-06-23 17:12:43] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /placanja | Status: 200 | Time: 39ms
[2026-06-23 17:12:43] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 17:12:47] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /api/search?q=Jakov | Status: 200 | Time: 2ms
[2026-06-23 17:12:47] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /api/search?q=Jakov | Status: 200 | Time: 1ms
[2026-06-23 17:12:51] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /gosti/4 | Status: 200 | Time: 41ms
[2026-06-23 17:12:51] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 17:12:52] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 7ms
[2026-06-23 17:12:52] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:14:49] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /ai-assistant | Status: 302 | Time: 2ms
[2026-06-23 19:14:49] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login?ReturnUrl=%2Fai-assistant | Status: 200 | Time: 77ms
[2026-06-23 19:14:49] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:14:49] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 14ms
[2026-06-23 19:14:49] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:14:51] IP: 127.0.0.1 | User: user_1782234889@test.local (User) | Method: POST | Path: /Account/Register | Status: 302 | Time: 170ms
[2026-06-23 19:14:51] IP: 127.0.0.1 | User: user_1782234889@test.local (User) | Method: GET | Path: / | Status: 200 | Time: 113ms
[2026-06-23 19:14:51] IP: 127.0.0.1 | User: user_1782234889@test.local (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:14:53] IP: 127.0.0.1 | User: user_1782234889@test.local (User) | Method: GET | Path: /ai-assistant | Status: 302 | Time: 2ms
[2026-06-23 19:14:53] IP: 127.0.0.1 | User: user_1782234889@test.local (User) | Method: GET | Path: /Account/AccessDenied?ReturnUrl=%2Fai-assistant | Status: 404 | Time: 0ms
[2026-06-23 19:15:45] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /ai-assistant | Status: 302 | Time: 4ms
[2026-06-23 19:15:45] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login?ReturnUrl=%2Fai-assistant | Status: 200 | Time: 99ms
[2026-06-23 19:15:45] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:15:45] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 15ms
[2026-06-23 19:15:45] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:15:46] IP: 127.0.0.1 | User: user_1782234945@test.local (User) | Method: POST | Path: /Account/Register | Status: 302 | Time: 139ms
[2026-06-23 19:15:46] IP: 127.0.0.1 | User: user_1782234945@test.local (User) | Method: GET | Path: / | Status: 200 | Time: 102ms
[2026-06-23 19:15:46] IP: 127.0.0.1 | User: user_1782234945@test.local (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:15:48] IP: 127.0.0.1 | User: user_1782234945@test.local (User) | Method: GET | Path: /ai-assistant | Status: 302 | Time: 3ms
[2026-06-23 19:15:48] IP: 127.0.0.1 | User: user_1782234945@test.local (User) | Method: GET | Path: /Account/AccessDenied?ReturnUrl=%2Fai-assistant | Status: 404 | Time: 0ms
[2026-06-23 19:15:48] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 1ms
[2026-06-23 19:15:48] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:15:49] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 62ms
[2026-06-23 19:15:49] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 6ms
[2026-06-23 19:15:49] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:15:51] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /ai-assistant | Status: 200 | Time: 15ms
[2026-06-23 19:15:51] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:15:51] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 1ms
[2026-06-23 19:15:51] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:15:51] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 54ms
[2026-06-23 19:15:51] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 6ms
[2026-06-23 19:15:51] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 17:17:13] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /hoteli/2 | Status: 200 | Time: 8ms
[2026-06-23 17:17:13] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 17:17:13] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /hoteli/2/attachments | Status: 200 | Time: 3ms
[2026-06-23 17:17:15] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: / | Status: 200 | Time: 7ms
[2026-06-23 17:17:15] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:36] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: / | Status: 200 | Time: 223ms
[2026-06-23 19:17:36] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:38] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /hoteli | Status: 200 | Time: 64ms
[2026-06-23 19:17:38] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:39] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: / | Status: 200 | Time: 13ms
[2026-06-23 19:17:39] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:41] IP: ::1 | User: yakij.ivancek1@gmail.com (User) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 17ms
[2026-06-23 19:17:41] IP: ::1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 7ms
[2026-06-23 19:17:41] IP: ::1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:42] IP: ::1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 37ms
[2026-06-23 19:17:42] IP: ::1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:45] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 99ms
[2026-06-23 19:17:45] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-06-23 19:17:45] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:47] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 17ms
[2026-06-23 19:17:47] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:50] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /ai-assistant | Status: 200 | Time: 14ms
[2026-06-23 19:17:50] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:17:56] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /api/ai/parse | Status: 200 | Time: 2256ms
[2026-06-23 19:18:09] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /gosti | Status: 200 | Time: 35ms
[2026-06-23 19:18:09] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:18:13] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 8ms
[2026-06-23 19:18:13] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:18:30] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 11ms
[2026-06-23 19:18:30] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:18:50] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /smjestaji | Status: 200 | Time: 40ms
[2026-06-23 19:18:50] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:18:58] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 8ms
[2026-06-23 19:18:58] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:20:32] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /smjestaji | Status: 200 | Time: 10ms
[2026-06-23 19:20:32] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:20:35] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /zaposlenici | Status: 200 | Time: 35ms
[2026-06-23 19:20:35] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:20:38] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /placanja | Status: 200 | Time: 39ms
[2026-06-23 19:20:38] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:20:39] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /recenzije | Status: 200 | Time: 42ms
[2026-06-23 19:20:39] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:20:41] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 12ms
[2026-06-23 19:20:41] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:20:43] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 7ms
[2026-06-23 19:20:43] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:21:19] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 20ms
[2026-06-23 19:21:19] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:21:39] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 232ms
[2026-06-23 19:21:39] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:22:30] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 45ms
[2026-06-23 19:22:30] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:22:34] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /smjestaji | Status: 200 | Time: 45ms
[2026-06-23 19:22:34] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:22:37] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /ai-assistant | Status: 200 | Time: 16ms
[2026-06-23 19:22:38] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:22:42] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /api/ai/parse | Status: 200 | Time: 1575ms
[2026-06-23 19:24:58] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /rezervacije | Status: 200 | Time: 43ms
[2026-06-23 19:24:58] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 19:25:10] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 48ms
[2026-06-23 19:25:10] IP: ::1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:33] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 107ms
[2026-06-23 20:21:33] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:35] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (User) | Method: POST | Path: /Account/Register | Status: 302 | Time: 133ms
[2026-06-23 20:21:35] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (User) | Method: GET | Path: / | Status: 200 | Time: 113ms
[2026-06-23 20:21:35] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:37] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (User) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 6ms
[2026-06-23 20:21:37] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 5ms
[2026-06-23 20:21:37] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:38] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 24ms
[2026-06-23 20:21:38] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:38] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 56ms
[2026-06-23 20:21:38] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-06-23 20:21:38] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:40] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 18ms
[2026-06-23 20:21:40] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:40] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Setup/UpdateUserRole | Status: 302 | Time: 17ms
[2026-06-23 20:21:40] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 2ms
[2026-06-23 20:21:40] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:42] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 0ms
[2026-06-23 20:21:42] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 4ms
[2026-06-23 20:21:42] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:43] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 3ms
[2026-06-23 20:21:43] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:43] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 54ms
[2026-06-23 20:21:43] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 2ms
[2026-06-23 20:21:43] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:45] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: /hoteli/create | Status: 200 | Time: 18ms
[2026-06-23 20:21:45] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:46] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: POST | Path: /hoteli/create | Status: 302 | Time: 29ms
[2026-06-23 20:21:46] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 13ms
[2026-06-23 20:21:46] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-06-23 20:21:48] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 4ms
[2026-06-23 20:21:48] IP: 127.0.0.1 | User: testuser_1782238893@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:35] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 122ms
[2026-07-02 18:52:38] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 18ms
[2026-07-02 18:52:38] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:39] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (User) | Method: POST | Path: /Account/Register | Status: 302 | Time: 151ms
[2026-07-02 18:52:39] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (User) | Method: GET | Path: / | Status: 200 | Time: 97ms
[2026-07-02 18:52:39] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:41] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (User) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 5ms
[2026-07-02 18:52:41] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 4ms
[2026-07-02 18:52:41] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:42] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 3ms
[2026-07-02 18:52:42] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:42] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 58ms
[2026-07-02 18:52:42] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-07-02 18:52:42] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:44] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 27ms
[2026-07-02 18:52:44] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:44] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Setup/UpdateUserRole | Status: 302 | Time: 24ms
[2026-07-02 18:52:44] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 4ms
[2026-07-02 18:52:44] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:47] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 0ms
[2026-07-02 18:52:47] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-07-02 18:52:47] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:48] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 3ms
[2026-07-02 18:52:48] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:48] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 45ms
[2026-07-02 18:52:48] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 1ms
[2026-07-02 18:52:48] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:50] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: /hoteli/create | Status: 200 | Time: 31ms
[2026-07-02 18:52:50] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:50] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: POST | Path: /hoteli/create | Status: 302 | Time: 27ms
[2026-07-02 18:52:50] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 12ms
[2026-07-02 18:52:50] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:52:52] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 3ms
[2026-07-02 18:52:52] IP: 127.0.0.1 | User: testuser_1783011158@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:30] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 95ms
[2026-07-02 18:53:31] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 14ms
[2026-07-02 18:53:31] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:32] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (User) | Method: POST | Path: /Account/Register | Status: 302 | Time: 141ms
[2026-07-02 18:53:32] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (User) | Method: GET | Path: / | Status: 200 | Time: 100ms
[2026-07-02 18:53:32] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:34] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (User) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 4ms
[2026-07-02 18:53:34] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 4ms
[2026-07-02 18:53:34] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
